DATE,GAME_ID,SEASON,TEAM,TEAM_LVL,PLAYER_ID,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
2021-10-06,12100016,2021,Atlanta,중위팀,1629148,0,8.566666666666666,1,2,0.5,0,0,0.0,0,2,0.0,1,1.0,2,0,0,0,0,0,2,-6
2021-10-06,12100017,2021,Orlando,하위팀,1630181,0,16.783333333333335,1,4,0.25,1,1,1.0,3,3,1.0,0,2.0,2,1,1,1,1,1,6,-13
2021-10-06,12100017,2021,Orlando,하위팀,1630532,0,20.7,0,4,0.0,0,2,0.0,0,0,0.0,0,0.0,0,2,1,0,0,3,0,-24
2021-10-06,12100017,2021,Orlando,하위팀,201577,0,19.533333333333335,1,7,0.143,0,1,0.0,0,0,0.0,1,1.0,2,2,0,2,1,0,2,12
2021-10-06,12100017,2021,Orlando,하위팀,203082,0,11.283333333333333,5,8,0.625,1,3,0.333,0,0,0.0,0,0.0,0,1,0,0,0,0,11,1
2021-10-06,12100017,2021,Orlando,하위팀,1630591,0,22.6,1,7,0.143,0,3,0.0,0,1,0.0,1,5.0,6,2,1,1,2,4,2,-16
2021-10-06,12100017,2021,Orlando,하위팀,1630175,G,22.15,2,6,0.333,1,2,0.5,7,7,1.0,0,6.0,6,2,0,0,3,3,12,-11
2021-10-06,12100017,2021,Orlando,하위팀,202734,G,14.0,3,7,0.429,0,1,0.0,0,0,0.0,1,2.0,3,0,0,0,0,0,6,3
2021-10-06,12100017,2021,Orlando,하위팀,1628964,C,11.933333333333334,3,6,0.5,1,3,0.333,0,0,0.0,2,1.0,3,1,0,1,1,6,7,-11
2021-10-06,12100017,2021,Orlando,하위팀,1629021,F,20.2,2,6,0.333,1,3,0.333,2,2,1.0,0,4.0,4,2,1,0,5,2,7,-2
2021-10-06,12100017,2021,Orlando,하위팀,203914,F,14.483333333333333,2,6,0.333,0,1,0.0,0,0,0.0,0,1.0,1,1,0,1,0,1,4,6
2021-10-06,12100017,2021,Orlando,하위팀,1628976,0,22.416666666666668,5,9,0.556,2,5,0.4,1,1,1.0,3,8.0,11,1,0,1,2,1,13,-17
2021-10-06,12100015,2021,Detroit,하위팀,203482,0,20.95,6,11,0.545,2,6,0.333,0,0,0.0,1,2.0,3,6,2,2,1,2,14,23
2021-10-06,12100020,2021,Phoenix,상위팀,201580,0,13.85,3,4,0.75,0,0,0.0,6,7,0.857,1,3.0,4,1,0,0,2,4,12,12
2021-10-06,12100015,2021,Detroit,하위팀,1628367,0,24.9,6,12,0.5,2,5,0.4,2,2,1.0,1,3.0,4,2,0,0,1,1,16,26
2021-10-06,12100020,2021,Phoenix,상위팀,1629661,0,13.85,4,5,0.8,2,2,1.0,3,3,1.0,0,3.0,3,0,1,0,0,1,13,12
2021-10-06,12100017,2021,New Orleans,중위팀,1628984,G,19.866666666666667,1,5,0.2,1,4,0.25,0,0,0.0,1,1.0,2,7,1,0,1,2,3,-8
2021-10-06,12100020,2021,Phoenix,상위팀,101108,G,22.3,3,8,0.375,2,4,0.5,0,0,0.0,0,1.0,1,11,1,0,1,2,8,11
2021-10-06,12100020,2021,Phoenix,상위팀,1629013,G,27.166666666666668,2,5,0.4,0,2,0.0,2,2,1.0,0,2.0,2,4,1,0,4,1,6,12
2021-10-06,12100020,2021,Phoenix,상위팀,1629028,C,22.15,6,12,0.5,0,1,0.0,2,2,1.0,4,7.0,11,1,0,1,0,1,14,16
2021-10-06,12100020,2021,Phoenix,상위팀,203109,F,22.15,4,9,0.444,4,7,0.571,1,1,1.0,1,8.0,9,1,1,0,1,2,13,16
2021-10-06,12100020,2021,Phoenix,상위팀,1628969,F,25.216666666666665,7,18,0.389,1,4,0.25,0,0,0.0,1,4.0,5,1,1,1,0,0,15,23
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1628419,0,5.8,1,2,0.5,1,2,0.5,0,0,0.0,0,2.0,2,1,1,0,0,0,3,13
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1630602,0,8.483333333333333,3,3,1.0,1,1,1.0,2,2,1.0,1,2.0,3,1,0,0,0,2,9,19
2021-10-06,12100020,2021,Phoenix,상위팀,1626166,0,17.216666666666665,5,9,0.556,1,1,1.0,0,0,0.0,0,1.0,1,5,2,0,2,0,11,20
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1630555,0,14.833333333333334,0,5,0.0,0,2,0.0,0,0,0.0,1,0.0,1,1,2,0,1,2,0,11
2021-10-06,12100020,2021,L.A. Lakers,중위팀,201599,0,19.766666666666666,3,3,1.0,0,0,0.0,0,0,0.0,0,7.0,7,1,0,1,1,2,6,-9
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1628370,0,21.7,7,11,0.636,4,7,0.571,0,0,0.0,0,1.0,1,3,0,0,4,1,18,-19
2021-10-06,12100020,2021,L.A. Lakers,중위팀,200765,0,18.316666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,1.0,1,5,1,0,1,2,4,-15
2021-10-06,12100020,2021,L.A. Lakers,중위팀,203145,0,15.216666666666667,2,4,0.5,0,2,0.0,2,2,1.0,0,2.0,2,0,0,1,3,4,6,-21
2021-10-06,12100020,2021,L.A. Lakers,중위팀,201961,G,21.65,2,5,0.4,1,3,0.333,0,0,0.0,0,6.0,6,1,0,0,0,2,5,-11
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1629134,G,26.866666666666667,5,12,0.417,1,5,0.2,0,0,0.0,0,3.0,3,2,0,0,1,1,11,-15
2021-10-06,12100020,2021,L.A. Lakers,중위팀,203076,C,24.916666666666668,5,14,0.357,1,3,0.333,3,6,0.5,1,7.0,8,2,2,2,0,0,14,-10
2021-10-06,12100020,2021,L.A. Lakers,중위팀,2546,F,17.2,4,10,0.4,0,1,0.0,0,0,0.0,0,2.0,2,1,1,0,1,3,8,-4
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1629659,F,23.666666666666668,3,7,0.429,2,4,0.5,3,4,0.75,1,2.0,3,3,1,0,5,1,11,-1
2021-10-06,12100020,2021,L.A. Lakers,중위팀,1630559,0,21.583333333333332,2,6,0.333,1,4,0.25,5,5,1.0,0,1.0,1,3,2,0,0,1,10,2
2021-10-06,12100020,2021,Phoenix,상위팀,1630188,0,20.833333333333332,2,6,0.333,0,1,0.0,0,0,0.0,4,5.0,9,1,0,0,1,0,4,0
2021-10-06,12100020,2021,Phoenix,상위팀,1627846,0,14.3,3,7,0.429,0,1,0.0,4,4,1.0,0,2.0,2,1,1,0,0,3,10,8
2021-10-06,12100020,2021,Phoenix,상위팀,1626163,0,12.0,4,7,0.571,1,3,0.333,0,0,0.0,0,3.0,3,1,2,0,0,0,9,-16
2021-10-06,12100015,2021,Detroit,하위팀,1630240,G,23.35,2,6,0.333,0,1,0.0,1,2,0.5,0,3.0,3,2,2,2,2,3,5,-17
2021-10-06,12100015,2021,Detroit,하위팀,203585,G,22.716666666666665,2,6,0.333,1,1,1.0,0,0,0.0,1,2.0,3,1,1,0,1,0,5,-11
2021-10-06,12100015,2021,Detroit,하위팀,1630191,C,19.583333333333332,2,4,0.5,1,2,0.5,0,0,0.0,1,7.0,8,0,0,2,1,3,5,-8
2021-10-06,12100015,2021,Detroit,하위팀,203924,F,23.6,6,13,0.462,2,4,0.5,5,6,0.833,0,2.0,2,2,0,1,0,0,19,11
2021-10-06,12100015,2021,Detroit,하위팀,1630180,F,23.983333333333334,5,11,0.455,1,4,0.25,2,2,1.0,0,5.0,5,3,1,0,1,1,13,6
2021-10-06,12100015,2021,San Antonio,중위팀,1629677,0,4.783333333333333,3,5,0.6,0,0,0.0,0,0,0.0,0,1.0,1,1,0,0,0,0,6,6
2021-10-06,12100015,2021,San Antonio,중위팀,1630580,0,4.783333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,2,6
2021-10-06,12100015,2021,San Antonio,중위팀,1630563,0,6.716666666666667,0,3,0.0,0,1,0.0,0,0,0.0,1,2.0,3,2,0,0,1,0,0,7
2021-10-06,12100015,2021,San Antonio,중위팀,1629111,0,7.466666666666667,2,4,0.5,0,1,0.0,0,0,0.0,2,2.0,4,0,0,0,1,0,4,5
2021-10-06,12100015,2021,San Antonio,중위팀,202329,0,10.45,2,2,1.0,1,1,1.0,0,0,0.0,1,0.0,1,1,0,0,0,1,5,7
2021-10-06,12100015,2021,San Antonio,중위팀,1627854,0,18.966666666666665,7,11,0.636,6,8,0.75,0,0,0.0,1,2.0,3,1,0,0,1,2,20,0
2021-10-06,12100015,2021,San Antonio,중위팀,201152,0,21.683333333333334,2,3,0.667,1,1,1.0,0,0,0.0,2,6.0,8,3,0,0,3,2,5,-24
2021-10-06,12100015,2021,San Antonio,중위팀,1630170,0,23.2,3,10,0.3,2,4,0.5,0,0,0.0,5,2.0,7,0,0,0,4,4,8,-7
2021-10-06,12100015,2021,San Antonio,중위팀,1629022,G,26.966666666666665,6,18,0.333,1,8,0.125,0,0,0.0,0,2.0,2,2,1,0,2,1,13,-11
2021-10-06,12100015,2021,San Antonio,중위팀,1628401,G,25.9,3,12,0.25,0,5,0.0,2,3,0.667,2,7.0,9,2,0,0,1,3,8,-14
2021-10-06,12100015,2021,San Antonio,중위팀,1627751,C,20.433333333333334,2,6,0.333,0,0,0.0,0,0,0.0,1,4.0,5,5,1,2,2,1,4,7
2021-10-06,12100015,2021,San Antonio,중위팀,203926,F,24.066666666666666,4,8,0.5,1,3,0.333,0,0,0.0,1,2.0,3,1,0,1,0,1,9,4
2021-10-06,12100015,2021,San Antonio,중위팀,1629640,F,26.8,8,18,0.444,0,2,0.0,2,3,0.667,0,3.0,3,2,0,0,2,0,18,-12
2021-10-06,12100020,2021,Phoenix,상위팀,1626184,0,8.483333333333333,0,4,0.0,0,2,0.0,0,0,0.0,0,1.0,1,3,0,0,2,2,0,-19
2021-10-06,12100020,2021,Phoenix,상위팀,1628990,0,8.483333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,1,1,0,-19
2021-10-06,12100020,2021,Phoenix,상위팀,203901,0,12.0,1,4,0.25,0,0,0.0,0,0,0.0,1,0.0,1,1,1,0,0,0,2,-16
2021-10-06,12100015,2021,Detroit,하위팀,202709,0,24.65,7,10,0.7,0,2,0.0,0,0,0.0,0,2.0,2,6,0,0,0,0,14,27
2021-10-06,12100017,2021,New Orleans,중위팀,1628404,0,20.516666666666666,3,7,0.429,1,2,0.5,2,3,0.667,1,5.0,6,4,1,0,0,2,9,10
2021-10-06,12100015,2021,San Antonio,중위팀,1629234,0,17.783333333333335,1,4,0.25,0,1,0.0,1,2,0.5,5,3.0,8,2,1,0,0,1,3,-24
2021-10-06,12100017,2021,New Orleans,중위팀,1630184,0,25.383333333333333,4,10,0.4,2,3,0.667,0,0,0.0,1,3.0,4,4,1,0,0,1,10,21
2021-10-06,12100021,2021,Sacramento,중위팀,1628368,G,22.333333333333332,7,10,0.7,3,5,0.6,6,6,1.0,0,4.0,4,4,0,0,2,2,23,16
2021-10-06,12100021,2021,Sacramento,중위팀,1630169,G,27.716666666666665,2,8,0.25,0,1,0.0,0,0,0.0,1,4.0,5,5,3,1,1,0,4,13
2021-10-06,12100021,2021,Sacramento,중위팀,203090,F,16.966666666666665,1,2,0.5,1,2,0.5,0,2,0.0,0,2.0,2,0,0,2,1,4,3,8
2021-10-06,12100021,2021,Sacramento,중위팀,203084,F,23.916666666666668,4,7,0.571,1,4,0.25,2,2,1.0,0,6.0,6,3,0,0,0,0,11,18
2021-10-06,12100019,2021,Golden State,중위팀,204038,0,8.8,1,4,0.25,1,3,0.333,2,2,1.0,0,3.0,3,3,0,0,0,1,5,0
2021-10-06,12100019,2021,Golden State,중위팀,1628395,0,8.8,1,1,1.0,0,0,0.0,0,0,0.0,2,0.0,2,1,1,1,2,0,2,0
2021-10-06,12100019,2021,Golden State,중위팀,1630541,0,11.3,2,4,0.5,2,3,0.667,0,0,0.0,0,2.0,2,0,3,0,0,0,6,5
2021-10-06,12100019,2021,Golden State,중위팀,1629185,0,12.75,1,4,0.25,1,3,0.333,3,3,1.0,0,1.0,1,3,1,0,1,1,6,4
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1630589,0,12.0,3,4,0.75,1,2,0.5,0,2,0.0,2,3.0,5,1,1,1,3,0,7,6
2021-10-06,12100021,2021,Sacramento,중위팀,1627741,0,22.016666666666666,4,16,0.25,3,13,0.231,0,0,0.0,2,3.0,5,3,0,0,1,2,11,23
2021-10-06,12100019,2021,Golden State,중위팀,1630228,0,6.366666666666666,1,2,0.5,0,1,0.0,1,2,0.5,0,2.0,2,1,0,0,0,0,3,5
2021-10-06,12100019,2021,Golden State,중위팀,1627814,0,16.583333333333332,3,5,0.6,0,1,0.0,2,2,1.0,0,0.0,0,0,0,0,0,0,8,5
2021-10-06,12100019,2021,Golden State,중위팀,203490,0,18.516666666666666,5,7,0.714,4,6,0.667,1,2,0.5,0,9.0,9,3,0,0,1,2,15,18
2021-10-06,12100019,2021,Golden State,중위팀,1629308,0,19.433333333333334,1,3,0.333,1,3,0.333,0,0,0.0,0,4.0,4,5,0,0,3,2,3,7
2021-10-06,12100019,2021,Golden State,중위팀,202340,0,15.883333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,1,2,-9
2021-10-06,12100019,2021,Golden State,중위팀,202357,0,18.766666666666666,4,7,0.571,3,5,0.6,2,2,1.0,0,3.0,3,2,0,0,0,1,13,-9
2021-10-06,12100019,2021,Golden State,중위팀,201939,G,15.333333333333334,5,11,0.455,4,6,0.667,0,0,0.0,0,1.0,1,1,0,0,2,0,14,-8
2021-10-06,12100019,2021,Golden State,중위팀,1629673,G,22.833333333333332,6,14,0.429,1,6,0.167,4,5,0.8,0,1.0,1,3,1,0,2,0,17,3
2021-10-06,12100019,2021,Golden State,중위팀,1626172,C,17.7,3,5,0.6,0,0,0.0,0,0,0.0,3,5.0,8,1,0,0,1,3,6,0
2021-10-06,12100019,2021,Golden State,중위팀,203110,F,15.333333333333334,2,4,0.5,2,2,1.0,2,2,1.0,0,3.0,3,1,1,0,3,2,8,-8
2021-10-06,12100019,2021,Golden State,중위팀,1628539,0,15.916666666666666,2,6,0.333,2,6,0.333,0,0,0.0,0,0.0,0,1,1,0,0,1,6,-2
2021-10-06,12100021,2021,Sacramento,중위팀,1630558,0,26.116666666666667,5,9,0.556,3,3,1.0,0,0,0.0,2,1.0,3,4,1,1,2,5,13,17
2021-10-06,12100021,2021,Sacramento,중위팀,1626158,0,12.5,4,7,0.571,0,0,0.0,0,0,0.0,0,5.0,5,1,0,3,0,0,8,16
2021-10-06,12100021,2021,Sacramento,중위팀,1628963,0,20.35,4,6,0.667,0,2,0.0,1,4,0.25,0,4.0,4,0,0,0,1,3,9,7
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1628994,0,12.0,0,2,0.0,0,2,0.0,0,0,0.0,0,2.0,2,2,0,0,1,1,0,6
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1630553,0,16.616666666666667,0,5,0.0,0,3,0.0,2,2,1.0,2,2.0,4,0,2,0,3,2,2,-8
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1630206,0,22.666666666666668,3,6,0.5,1,3,0.333,1,2,0.5,0,2.0,2,1,0,1,1,1,8,-19
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1628385,0,12.0,1,4,0.25,0,0,0.0,1,2,0.5,1,5.0,6,2,0,1,1,2,3,-21
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1630527,0,24.0,6,19,0.316,2,5,0.4,6,6,1.0,3,4.0,7,1,0,0,2,0,20,-15
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1629599,0,17.166666666666668,2,5,0.4,1,3,0.333,0,0,0.0,1,2.0,3,1,1,1,1,1,5,-25
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1628392,0,9.333333333333334,1,1,1.0,0,0,0.0,0,0,0.0,1,2.0,3,3,1,0,1,1,2,10
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1628379,0,19.016666666666666,4,12,0.333,1,5,0.2,0,0,0.0,1,2.0,3,1,1,0,1,0,9,6
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1629611,0,17.533333333333335,4,6,0.667,0,0,0.0,3,4,0.75,1,2.0,3,1,0,0,0,3,11,6
2021-10-06,12100021,2021,L.A. Clippers,상위팀,202339,G,16.85,1,3,0.333,0,0,0.0,1,1,1.0,0,2.0,2,4,1,0,1,2,3,3
2021-10-06,12100021,2021,L.A. Clippers,상위팀,202704,G,15.683333333333334,3,8,0.375,1,5,0.2,2,2,1.0,1,4.0,5,0,1,0,1,0,9,-8
2021-10-06,12100021,2021,L.A. Clippers,상위팀,1627826,C,14.666666666666666,2,4,0.5,0,0,0.0,3,4,0.75,0,4.0,4,0,0,2,0,2,7,-10
2021-10-06,12100021,2021,L.A. Clippers,상위팀,201587,F,16.2,1,3,0.333,1,2,0.5,0,0,0.0,1,4.0,5,1,0,0,2,2,3,-7
2021-10-06,12100021,2021,L.A. Clippers,상위팀,202331,F,14.266666666666667,4,10,0.4,1,5,0.2,0,0,0.0,0,2.0,2,1,0,0,1,0,9,1
2021-10-06,12100021,2021,Sacramento,중위팀,1630645,0,2.0833333333333335,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-10
2021-10-06,12100021,2021,Sacramento,중위팀,1629002,0,3.7333333333333334,1,2,0.5,0,1,0.0,0,0,0.0,0,1.0,1,0,0,0,0,0,2,-10
2021-10-06,12100021,2021,Sacramento,중위팀,1630186,0,3.7333333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,-10
2021-10-06,12100021,2021,Sacramento,중위팀,1627745,0,5.233333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,1.0,2,0,0,0,0,0,0,-10
2021-10-06,12100021,2021,Sacramento,중위팀,1629663,0,8.916666666666666,1,6,0.167,1,5,0.2,0,0,0.0,0,0.0,0,0,1,0,1,0,3,-12
2021-10-06,12100021,2021,Sacramento,중위팀,203458,0,12.616666666666667,2,2,1.0,0,0,0.0,1,1,1.0,0,1.0,1,2,1,0,1,2,5,0
2021-10-06,12100021,2021,Sacramento,중위팀,1629056,0,14.116666666666667,6,11,0.545,2,5,0.4,1,2,0.5,1,0.0,1,2,2,0,2,1,15,0
2021-10-06,12100019,2021,Golden State,중위팀,203952,F,15.683333333333334,1,4,0.25,0,1,0.0,2,4,0.5,0,3.0,3,2,1,2,2,2,4,-1
2021-10-06,12100019,2021,Denver,상위팀,1630192,0,6.466666666666667,2,2,1.0,1,1,1.0,0,0,0.0,1,4.0,5,1,0,0,2,2,5,0
2021-10-06,12100021,2021,Sacramento,중위팀,202684,C,17.65,3,9,0.333,0,0,0.0,0,0,0.0,3,8.0,11,0,1,1,0,2,6,9
2021-10-06,12100019,2021,Denver,상위팀,1628427,0,9.733333333333333,2,5,0.4,1,3,0.333,0,0,0.0,1,0.0,1,3,1,0,0,1,5,-1
2021-10-06,12100018,2021,Dallas,중위팀,204001,F,16.133333333333333,2,6,0.333,1,4,0.25,2,2,1.0,0,4.0,4,3,0,2,2,0,7,1
2021-10-06,12100018,2021,Dallas,중위팀,1630182,F,18.366666666666667,0,3,0.0,0,0,0.0,0,0,0.0,0,2.0,2,2,0,0,1,2,0,12
2021-10-06,12100018,2021,Utah,상위팀,1630617,0,5.666666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,2,4,0
2021-10-06,12100018,2021,Utah,상위팀,1630247,0,5.666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,0,0,0,0,0
2021-10-06,12100018,2021,Utah,상위팀,1629716,0,6.683333333333334,1,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0,0,1,2,-3
2021-10-06,12100018,2021,Utah,상위팀,1630190,0,18.95,4,11,0.364,3,9,0.333,0,0,0.0,0,3.0,3,3,0,0,1,1,11,-4
2021-10-06,12100018,2021,Utah,상위팀,1630238,0,23.016666666666666,4,7,0.571,4,5,0.8,0,0,0.0,0,1.0,1,3,1,0,2,2,12,4
2021-10-06,12100018,2021,Utah,상위팀,1628962,0,24.433333333333334,2,3,0.667,0,0,0.0,1,2,0.5,2,12.0,14,2,1,0,2,3,5,0
2021-10-06,12100018,2021,Utah,상위팀,1630215,0,30.45,9,18,0.5,3,7,0.429,1,2,0.5,0,1.0,1,4,0,0,3,4,22,4
2021-10-06,12100018,2021,Utah,상위팀,1630235,G,30.983333333333334,3,11,0.273,1,4,0.25,1,2,0.5,0,3.0,3,6,1,2,2,2,8,-8
2021-10-06,12100018,2021,Utah,상위팀,203903,G,16.883333333333333,3,11,0.273,2,10,0.2,1,1,1.0,0,2.0,2,2,2,1,0,2,9,-7
2021-10-06,12100018,2021,Utah,상위팀,1629672,C,27.55,5,11,0.455,1,6,0.167,2,3,0.667,0,3.0,3,0,0,0,2,1,13,-9
2021-10-06,12100018,2021,Utah,상위팀,1626220,F,16.883333333333333,5,10,0.5,1,4,0.25,1,1,1.0,3,5.0,8,2,2,0,1,1,12,-7
2021-10-06,12100018,2021,Utah,상위팀,1629671,F,32.833333333333336,1,7,0.143,1,6,0.167,0,0,0.0,2,3.0,5,2,0,1,0,3,3,-20
2021-10-06,12100017,2021,New Orleans,중위팀,1629117,0,2.8833333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,5
2021-10-06,12100017,2021,New Orleans,중위팀,1629756,0,2.8833333333333333,1,1,1.0,1,1,1.0,0,0,0.0,0,1.0,1,0,0,1,0,0,3,5
2021-10-06,12100017,2021,New Orleans,중위팀,1630631,0,2.8833333333333333,1,2,0.5,0,0,0.0,0,0,0.0,0,1.0,1,1,0,0,0,2,2,5
2021-10-06,12100017,2021,New Orleans,중위팀,1629712,0,6.416666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,3.0,3,0,0,0,0,0,0,0
2021-10-06,12100019,2021,Denver,상위팀,1628432,0,6.466666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,1.0,1,1,0,0,0,0,2,0
2021-10-06,12100017,2021,New Orleans,중위팀,1626195,0,15.783333333333333,3,9,0.333,0,0,0.0,1,4,0.25,5,2.0,7,0,1,1,1,2,7,9
2021-10-06,12100017,2021,New Orleans,중위팀,203107,0,16.65,0,3,0.0,0,0,0.0,3,4,0.75,1,2.0,3,0,0,0,1,1,3,18
2021-10-06,12100018,2021,Dallas,중위팀,1629650,C,14.4,2,4,0.5,0,0,0.0,2,5,0.4,1,5.0,6,0,0,0,0,0,6,-6
2021-10-06,12100018,2021,Dallas,중위팀,203501,G,17.066666666666666,2,8,0.25,1,2,0.5,0,0,0.0,1,1.0,2,2,0,0,0,1,5,10
2021-10-06,12100017,2021,New Orleans,중위팀,1630529,0,19.5,3,5,0.6,0,0,0.0,0,0,0.0,0,0.0,0,2,2,0,1,1,6,18
2021-10-06,12100018,2021,Dallas,중위팀,1628425,0,20.566666666666666,2,5,0.4,1,2,0.5,0,0,0.0,0,3.0,3,0,0,0,1,1,5,5
2021-10-06,12100018,2021,Dallas,중위팀,1629029,G,15.566666666666666,8,10,0.8,2,4,0.5,1,2,0.5,0,6.0,6,5,1,0,2,1,19,1
2021-10-06,12100019,2021,Denver,상위팀,1630210,0,16.016666666666666,2,8,0.25,1,6,0.167,0,0,0.0,0,0.0,0,1,1,0,1,1,5,-3
2021-10-06,12100019,2021,Denver,상위팀,201145,0,16.25,3,5,0.6,2,3,0.667,2,2,1.0,0,1.0,1,1,0,1,0,0,10,-11
2021-10-06,12100019,2021,Denver,상위팀,1629626,0,16.95,1,5,0.2,1,1,1.0,0,0,0.0,1,5.0,6,1,0,2,4,1,3,-8
2021-10-06,12100019,2021,Denver,상위팀,1630538,0,24.883333333333333,5,11,0.455,1,5,0.2,0,0,0.0,0,3.0,3,6,2,0,1,3,11,-10
2021-10-06,12100019,2021,Denver,상위팀,203210,0,16.15,4,7,0.571,1,4,0.25,3,3,1.0,1,3.0,4,2,1,1,3,3,12,-4
2021-10-06,12100019,2021,Denver,상위팀,1630267,0,22.316666666666666,2,2,1.0,1,1,1.0,1,1,1.0,0,1.0,1,1,2,0,2,2,6,-9
2021-10-06,12100019,2021,Denver,상위팀,1628420,G,22.433333333333334,4,7,0.571,0,1,0.0,0,0,0.0,0,2.0,2,3,1,0,1,1,8,6
2021-10-06,12100019,2021,Denver,상위팀,1628408,G,22.466666666666665,5,9,0.556,1,5,0.2,2,2,1.0,0,2.0,2,1,2,0,1,3,13,5
2021-10-06,12100019,2021,Denver,상위팀,203999,C,15.833333333333334,7,11,0.636,3,4,0.75,0,0,0.0,1,9.0,10,2,0,2,1,2,17,5
2021-10-06,12100019,2021,Denver,상위팀,203932,F,22.016666666666666,5,12,0.417,2,3,0.667,4,4,1.0,2,2.0,4,3,0,0,1,3,16,10
2021-10-06,12100017,2021,New Orleans,중위팀,1630530,0,29.1,7,13,0.538,6,9,0.667,0,0,0.0,1,5.0,6,1,0,0,1,1,20,3
2021-10-06,12100018,2021,Dallas,중위팀,1630647,0,12.0,1,2,0.5,0,1,0.0,1,2,0.5,3,3.0,6,3,0,0,2,2,3,-8
2021-10-06,12100019,2021,Denver,상위팀,203085,F,22.016666666666666,1,6,0.167,0,2,0.0,1,3,0.333,1,2.0,3,2,0,0,0,2,3,10
2021-10-06,12100018,2021,Dallas,중위팀,1628973,0,20.95,4,11,0.364,0,2,0.0,2,3,0.667,1,4.0,5,8,1,1,1,1,10,16
2021-10-06,12100018,2021,Dallas,중위팀,203493,0,14.35,2,5,0.4,2,5,0.4,0,0,0.0,0,0.0,0,1,0,0,0,0,6,3
2021-10-06,12100018,2021,Dallas,중위팀,1628467,0,18.783333333333335,2,3,0.667,1,1,1.0,2,2,1.0,0,2.0,2,0,0,0,0,1,7,5
2021-10-06,12100018,2021,Dallas,중위팀,1630637,0,14.416666666666666,6,10,0.6,1,1,1.0,0,0,0.0,1,1.0,2,0,0,0,2,0,13,-8
2021-10-06,12100018,2021,Dallas,중위팀,1630624,0,13.65,3,4,0.75,0,0,0.0,0,0,0.0,1,1.0,2,0,2,0,0,2,6,-2
2021-10-06,12100018,2021,Dallas,중위팀,1630605,0,13.65,1,6,0.167,0,4,0.0,2,2,1.0,0,2.0,2,0,0,1,1,1,4,-2
2021-10-06,12100018,2021,Dallas,중위팀,1626246,0,9.183333333333334,5,7,0.714,2,2,1.0,2,2,1.0,1,2.0,3,1,1,0,2,2,14,17
2021-10-06,12100018,2021,Dallas,중위팀,1626161,0,20.916666666666668,3,7,0.429,0,2,0.0,0,0,0.0,0,9.0,9,0,0,1,0,2,6,6
2021-10-07,12100022,2021,Charlotte,중위팀,202397,0,16.066666666666666,1,5,0.2,0,0,0.0,0,0,0.0,2,2.0,4,4,1,0,2,0,2,-13
2021-10-07,12100023,2021,Toronto,중위팀,1628384,F,29.55,8,14,0.571,4,7,0.571,2,2,1.0,3,1.0,4,4,4,0,2,2,22,-12
2021-10-07,12100022,2021,Charlotte,중위팀,1630539,0,13.166666666666666,1,2,0.5,0,1,0.0,3,4,0.75,2,1.0,3,0,1,0,0,2,5,-4
2021-10-07,12100022,2021,Charlotte,중위팀,1630550,0,9.55,2,4,0.5,1,3,0.333,1,1,1.0,0,1.0,1,2,1,0,1,1,6,1
2021-10-07,12100022,2021,Charlotte,중위팀,1628411,0,8.666666666666666,0,3,0.0,0,1,0.0,0,0,0.0,0,1.0,1,1,1,0,0,0,0,4
