DATE,GAME_ID,SEASON,HOME_TEAM,HOME_TEAM_LVL,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,VISITOR_TEAM_LVL,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2021-03-29,22000710,2020,New York,중위팀,88,0.413,0.6,0.278,15,41,Miami,상위팀,98,0.43,0.8240000000000001,0.294,22,47,0
2021-03-29,22000707,2020,Washington,중위팀,132,0.556,0.667,0.526,30,55,Indiana,중위팀,124,0.473,0.727,0.4,32,37,1
2021-03-29,22000708,2020,Boston,중위팀,109,0.43,0.789,0.326,21,46,New Orleans,중위팀,115,0.5,0.5670000000000001,0.516,30,47,0
2021-03-29,22000709,2020,Brooklyn,중위팀,112,0.471,0.88,0.3329999999999999,31,50,Minnesota,중위팀,107,0.3879999999999999,0.765,0.318,23,51,1
2021-03-29,22000711,2020,Detroit,하위팀,118,0.507,0.794,0.5,26,43,Toronto,중위팀,104,0.407,0.821,0.306,21,39,1
2021-03-29,22000712,2020,Houston,하위팀,110,0.426,0.8640000000000001,0.262,28,42,Memphis,중위팀,120,0.541,0.708,0.355,31,47,0
2021-03-29,22000713,2020,Oklahoma City,하위팀,106,0.469,0.636,0.346,17,47,Dallas,중위팀,127,0.531,0.6920000000000001,0.364,30,43,0
2021-03-29,22000714,2020,San Antonio,중위팀,115,0.505,0.7859999999999999,0.37,24,41,Sacramento,중위팀,132,0.56,0.8,0.5,29,37,0
2021-03-29,22000715,2020,Utah,상위팀,114,0.4629999999999999,0.826,0.4629999999999999,29,55,Cleveland,하위팀,75,0.349,0.625,0.206,17,40,1
2021-03-29,22000716,2020,Golden State,중위팀,116,0.5,0.889,0.421,28,39,Chicago,중위팀,102,0.524,0.727,0.25,33,39,1
2021-03-29,22000717,2020,L.A. Clippers,,129,0.537,0.8,0.5589999999999999,25,46,Milwaukee,상위팀,105,0.469,0.857,0.367,18,32,1
2021-03-30,22000720,2020,L.A. Clippers,,96,0.416,1.0,0.324,25,48,Orlando,하위팀,103,0.413,0.88,0.294,23,50,0
2021-03-30,22000171,2020,Phoenix,상위팀,117,0.511,0.833,0.375,27,49,Atlanta,중위팀,110,0.482,0.7140000000000001,0.406,30,36,1
2021-03-30,22000719,2020,Denver,상위팀,104,0.481,0.8240000000000001,0.387,26,51,Philadelphia,상위팀,95,0.427,0.933,0.314,18,34,1
2021-03-30,22000718,2020,Washington,중위팀,104,0.41,0.8,0.27,22,51,Charlotte,중위팀,114,0.467,0.8420000000000001,0.412,24,50,0
2021-03-31,22000721,2020,Detroit,하위팀,101,0.465,0.706,0.3329999999999999,29,36,Portland,중위팀,124,0.512,0.923,0.5329999999999999,27,43,0
2021-03-31,22000722,2020,Indiana,중위팀,87,0.4,0.667,0.297,23,48,Miami,상위팀,92,0.41,0.643,0.313,22,42,0
2021-03-31,22000723,2020,Boston,중위팀,108,0.415,0.826,0.2339999999999999,20,36,Dallas,중위팀,113,0.494,0.72,0.487,20,43,0
2021-03-31,22000724,2020,Brooklyn,중위팀,120,0.489,1.0,0.361,25,45,Houston,하위팀,108,0.5,0.708,0.325,22,31,1
2021-03-31,22000728,2020,San Antonio,중위팀,120,0.467,0.706,0.385,24,54,Sacramento,중위팀,106,0.424,0.895,0.314,22,43,1
2021-03-31,22000726,2020,Minnesota,중위팀,102,0.414,0.8420000000000001,0.35,25,40,New York,중위팀,101,0.476,0.706,0.478,20,41,1
2021-03-31,22000727,2020,Oklahoma City,하위팀,113,0.4529999999999999,0.75,0.424,19,64,Toronto,중위팀,103,0.389,0.85,0.348,21,35,1
2021-03-31,22000729,2020,L.A. Lakers,중위팀,97,0.402,0.773,0.278,22,40,Milwaukee,상위팀,112,0.532,0.778,0.5379999999999999,23,42,0
2021-03-31,22000730,2020,Phoenix,상위팀,121,0.568,0.75,0.44,29,32,Chicago,중위팀,116,0.434,0.905,0.3329999999999999,27,50,1
2021-03-31,22000725,2020,Memphis,중위팀,107,0.467,0.7829999999999999,0.278,23,46,Utah,상위팀,111,0.427,0.76,0.327,20,46,0
2021-04-01,22000731,2020,Cleveland,하위팀,94,0.425,0.762,0.286,26,40,Philadelphia,상위팀,114,0.43,0.76,0.405,27,55,0
2021-04-01,22000179,2020,Detroit,하위팀,120,0.479,0.818,0.414,31,48,Washington,중위팀,91,0.471,0.316,0.263,25,40,1
2021-04-01,22000732,2020,Brooklyn,중위팀,111,0.484,0.75,0.444,34,56,Charlotte,중위팀,89,0.349,0.8420000000000001,0.342,22,43,1
2021-04-01,22000735,2020,San Antonio,중위팀,129,0.445,0.75,0.325,25,46,Atlanta,중위팀,134,0.5,0.8079999999999999,0.542,28,57,0
2021-04-01,22000734,2020,New Orleans,중위팀,110,0.441,0.8420000000000001,0.414,26,55,Orlando,하위팀,115,0.425,0.87,0.2,20,48,0
2021-04-01,22000733,2020,Miami,상위팀,116,0.476,0.833,0.3329999999999999,30,37,Golden State,중위팀,109,0.439,0.88,0.405,23,46,1
2021-04-01,22000736,2020,L.A. Clippers,,94,0.412,0.875,0.294,17,45,Denver,상위팀,101,0.481,0.7140000000000001,0.52,28,38,0
2021-04-02,22000746,2020,Sacramento,중위팀,94,0.424,0.75,0.286,24,38,L.A. Lakers,중위팀,115,0.473,0.6,0.515,26,55,0
2021-04-02,22000745,2020,Portland,중위팀,109,0.364,0.727,0.389,19,45,Milwaukee,상위팀,127,0.544,0.895,0.308,25,50,0
2021-04-02,22000744,2020,Phoenix,상위팀,140,0.6,0.81,0.455,36,41,Oklahoma City,하위팀,103,0.3929999999999999,0.7829999999999999,0.395,19,38,1
2021-04-02,22000743,2020,Utah,상위팀,113,0.4679999999999999,0.963,0.361,16,43,Chicago,중위팀,106,0.483,0.765,0.25,26,41,1
2021-04-02,22000742,2020,New Orleans,중위팀,103,0.432,0.826,0.276,22,34,Atlanta,중위팀,126,0.563,0.7140000000000001,0.4479999999999999,25,42,0
2021-04-02,22000741,2020,Memphis,중위팀,120,0.442,0.68,0.487,26,53,Minnesota,중위팀,108,0.447,0.87,0.364,21,39,1
2021-04-02,22000740,2020,Indiana,중위팀,97,0.4629999999999999,0.579,0.303,29,48,Charlotte,중위팀,114,0.4529999999999999,0.69,0.258,27,44,0
2021-04-02,22000739,2020,New York,중위팀,86,0.36,1.0,0.316,18,43,Dallas,중위팀,99,0.466,0.5,0.324,19,47,0
2021-04-02,22000738,2020,Boston,중위팀,118,0.523,0.75,0.415,35,50,Houston,하위팀,102,0.43,0.615,0.3329999999999999,26,40,1
2021-04-02,22000737,2020,Toronto,중위팀,130,0.534,0.84,0.429,26,53,Golden State,중위팀,77,0.3289999999999999,0.778,0.324,19,38,1
2021-04-03,22000747,2020,Washington,중위팀,87,0.407,0.8,0.2,12,44,Dallas,중위팀,109,0.444,0.792,0.3329999999999999,17,50,0
2021-04-03,22000749,2020,Miami,상위팀,115,0.537,0.75,0.395,35,37,Cleveland,하위팀,101,0.473,0.84,0.3229999999999999,25,35,1
2021-04-03,22000750,2020,Philadelphia,상위팀,122,0.506,0.757,0.429,26,42,Minnesota,중위팀,113,0.449,0.861,0.3329999999999999,17,36,1
2021-04-03,22000748,2020,Detroit,하위팀,81,0.354,0.7,0.321,20,43,New York,중위팀,125,0.544,0.741,0.487,31,44,0
2021-04-03,22000752,2020,Utah,상위팀,137,0.5539999999999999,0.75,0.473,34,50,Orlando,하위팀,91,0.368,0.8059999999999999,0.087,11,39,1
2021-04-03,22000754,2020,Sacramento,중위팀,128,0.495,1.0,0.436,31,40,Milwaukee,상위팀,129,0.5379999999999999,0.9,0.355,31,47,0
2021-04-03,22000753,2020,Portland,중위팀,133,0.49,0.7859999999999999,0.435,25,56,Oklahoma City,하위팀,85,0.353,0.708,0.235,17,46,1
2021-04-03,22000751,2020,San Antonio,중위팀,133,0.485,0.8440000000000001,0.345,22,46,Indiana,중위팀,139,0.5529999999999999,0.885,0.414,27,44,0
2021-04-04,22000761,2020,Denver,상위팀,119,0.489,0.774,0.31,27,54,Orlando,하위팀,109,0.472,0.706,0.371,27,36,1
2021-04-04,22000760,2020,Houston,하위팀,115,0.461,0.708,0.4,25,48,New Orleans,중위팀,122,0.462,0.629,0.432,26,55,0
2021-04-04,22000759,2020,Atlanta,중위팀,117,0.432,0.778,0.375,19,49,Golden State,중위팀,111,0.467,0.7140000000000001,0.25,25,45,1
2021-04-04,22000758,2020,Philadelphia,상위팀,100,0.416,0.643,0.235,23,50,Memphis,중위팀,116,0.494,0.8,0.421,30,49,0
2021-04-04,22000757,2020,Boston,중위팀,116,0.457,0.818,0.389,29,44,Charlotte,중위팀,86,0.4,0.6,0.3229999999999999,23,42,1
2021-04-04,22000756,2020,L.A. Clippers,,104,0.477,0.889,0.5,23,50,L.A. Lakers,중위팀,86,0.4,0.75,0.304,16,36,1
2021-04-04,22000755,2020,Chicago,중위팀,115,0.551,0.7,0.364,29,40,Brooklyn,중위팀,107,0.484,0.857,0.3929999999999999,28,35,1
2021-04-05,22000762,2020,Brooklyn,중위팀,114,0.457,0.769,0.313,27,45,New York,중위팀,112,0.465,0.818,0.483,24,41,1
2021-04-05,22000763,2020,Toronto,중위팀,103,0.4679999999999999,0.727,0.212,22,45,Washington,중위팀,101,0.3939999999999999,0.833,0.3429999999999999,21,54,1
2021-04-05,22000764,2020,Dallas,중위팀,111,0.451,0.75,0.469,22,44,Utah,상위팀,103,0.42,0.773,0.273,20,48,1
2021-04-05,22000768,2020,Houston,하위팀,130,0.544,0.818,0.515,28,38,Phoenix,상위팀,133,0.512,0.871,0.486,29,37,0
2021-04-05,22000766,2020,Oklahoma City,하위팀,108,0.423,0.84,0.185,17,42,Detroit,하위팀,132,0.516,0.875,0.4639999999999999,32,50,0
2021-04-05,22000767,2020,San Antonio,중위팀,101,0.422,0.813,0.192,22,38,Cleveland,하위팀,125,0.523,0.852,0.353,29,47,0
2021-04-05,22000765,2020,Minnesota,중위팀,116,0.418,0.848,0.375,22,51,Sacramento,중위팀,106,0.4429999999999999,0.792,0.25,27,42,1
2021-04-06,22000770,2020,Atlanta,중위팀,123,0.5,0.682,0.645,24,42,New Orleans,중위팀,107,0.407,0.75,0.316,24,49,1
2021-04-06,22000769,2020,Indiana,중위팀,97,0.432,0.75,0.3,20,33,Chicago,중위팀,113,0.4679999999999999,0.7859999999999999,0.424,28,57,0
2021-04-06,22000772,2020,Toronto,중위팀,101,0.396,0.8,0.152,17,42,L.A. Lakers,중위팀,110,0.494,0.636,0.45,29,49,0
2021-04-06,22000771,2020,Boston,중위팀,96,0.471,0.889,0.412,19,32,Philadelphia,상위팀,106,0.466,0.7440000000000001,0.375,16,38,0
2021-04-06,22000321,2020,Denver,상위팀,134,0.596,0.889,0.452,36,44,Detroit,하위팀,119,0.5429999999999999,0.8,0.429,27,30,1
2021-04-06,22000774,2020,Golden State,중위팀,122,0.479,0.882,0.375,28,42,Milwaukee,상위팀,121,0.512,0.8640000000000001,0.4379999999999999,25,40,1
2021-04-06,22000773,2020,Miami,상위팀,112,0.537,0.611,0.3939999999999999,34,35,Memphis,중위팀,124,0.5479999999999999,0.75,0.415,30,42,0
2021-04-06,22000775,2020,L.A. Clippers,,133,0.517,0.833,0.39,24,48,Portland,중위팀,116,0.402,0.838,0.306,18,48,1
2021-04-07,22000776,2020,Indiana,중위팀,141,0.591,0.895,0.5,32,35,Minnesota,중위팀,137,0.527,0.775,0.357,30,42,1
2021-04-07,22000783,2020,Phoenix,상위팀,117,0.446,0.8,0.324,20,61,Utah,상위팀,113,0.447,0.667,0.25,14,45,1
2021-04-07,22000782,2020,Denver,상위팀,106,0.44,0.75,0.308,26,53,San Antonio,중위팀,96,0.418,0.667,0.25,23,42,1
2021-04-07,22000781,2020,Oklahoma City,하위팀,102,0.435,0.706,0.39,29,46,Charlotte,중위팀,113,0.4429999999999999,0.923,0.341,27,42,0
2021-04-07,22000780,2020,Atlanta,중위팀,113,0.446,0.867,0.357,26,42,Memphis,중위팀,131,0.539,0.857,0.425,30,54,0
2021-04-07,22000456,2020,Houston,하위팀,102,0.432,0.563,0.386,21,49,Dallas,중위팀,93,0.379,0.773,0.256,16,46,1
2021-04-07,22000779,2020,Brooklyn,중위팀,139,0.5539999999999999,0.818,0.4629999999999999,37,45,New Orleans,중위팀,111,0.427,0.7440000000000001,0.222,23,40,1
2021-04-07,22000778,2020,Boston,중위팀,101,0.419,0.7,0.375,22,53,New York,중위팀,99,0.417,0.813,0.485,22,39,1
2021-04-07,22000777,2020,Orlando,하위팀,116,0.473,0.696,0.387,22,39,Washington,중위팀,131,0.5760000000000001,0.875,0.528,35,37,0
2021-04-08,22000784,2020,Miami,상위팀,110,0.479,0.8,0.4,22,38,L.A. Lakers,중위팀,104,0.4429999999999999,0.88,0.3429999999999999,26,40,1
2021-04-08,22000785,2020,Oklahoma City,하위팀,102,0.449,0.6920000000000001,0.406,28,44,Cleveland,하위팀,129,0.511,0.833,0.351,35,44,0
2021-04-08,22000523,2020,Toronto,중위팀,113,0.433,0.818,0.324,19,41,Chicago,중위팀,122,0.54,0.889,0.4,35,49,0
2021-04-08,22000787,2020,Utah,상위팀,122,0.4529999999999999,0.889,0.286,21,58,Portland,중위팀,103,0.396,0.778,0.271,18,41,1
2021-04-08,22000788,2020,L.A. Clippers,,113,0.5,0.917,0.486,26,35,Phoenix,상위팀,103,0.507,0.833,0.25,20,36,1
2021-04-08,22000789,2020,Sacramento,중위팀,101,0.442,0.6920000000000001,0.233,20,38,Detroit,하위팀,113,0.524,0.85,0.348,24,43,0
2021-04-08,22000786,2020,Dallas,중위팀,116,0.4429999999999999,0.722,0.3779999999999999,23,56,Milwaukee,상위팀,101,0.38,0.813,0.364,16,52,1
2021-04-09,22000793,2020,New York,중위팀,133,0.469,0.879,0.4379999999999999,24,48,Memphis,중위팀,129,0.5,0.618,0.467,33,43,1
2021-04-09,22000790,2020,Orlando,하위팀,106,0.422,0.774,0.25,23,50,Indiana,중위팀,111,0.413,0.857,0.3329999999999999,26,49,0
2021-04-09,22000792,2020,Boston,중위팀,145,0.54,0.941,0.452,32,45,Minnesota,중위팀,136,0.49,0.9,0.357,30,37,1
2021-04-09,22000791,2020,Atlanta,중위팀,120,0.56,0.826,0.259,25,41,Chicago,중위팀,108,0.477,0.929,0.3939999999999999,25,38,1
2021-04-09,22000799,2020,L.A. Clippers,,126,0.545,0.846,0.514,31,38,Houston,하위팀,109,0.47,0.7040000000000001,0.324,28,41,1
2021-04-09,22000796,2020,Milwaukee,상위팀,119,0.449,0.7390000000000001,0.368,23,48,Charlotte,중위팀,127,0.484,0.909,0.38,35,49,0
2021-04-09,22000797,2020,Denver,상위팀,121,0.544,0.913,0.519,32,46,San Antonio,중위팀,119,0.462,0.857,0.3329999999999999,33,38,1
2021-04-09,22000798,2020,Golden State,중위팀,107,0.466,0.667,0.306,27,41,Washington,중위팀,110,0.483,0.792,0.263,30,47,0
2021-04-09,22000795,2020,New Orleans,중위팀,101,0.433,0.633,0.182,22,56,Philadelphia,상위팀,94,0.418,0.708,0.355,20,47,1
2021-04-10,22000804,2020,Portland,중위팀,118,0.478,0.792,0.4479999999999999,18,49,Detroit,하위팀,103,0.446,0.7140000000000001,0.346,25,38,1
2021-04-10,22000803,2020,Phoenix,상위팀,134,0.514,1.0,0.395,36,45,Washington,중위팀,106,0.4639999999999999,0.679,0.36,27,49,1
2021-04-10,22000802,2020,Golden State,중위팀,125,0.5379999999999999,0.813,0.4,31,45,Houston,하위팀,109,0.466,0.7,0.351,25,45,1
2021-04-10,22000801,2020,Utah,상위팀,128,0.455,0.857,0.36,22,52,Sacramento,중위팀,112,0.477,0.636,0.3329999999999999,23,38,1
2021-04-10,22000199,2020,Oklahoma City,하위팀,93,0.5,0.474,0.4,21,45,Philadelphia,상위팀,117,0.4679999999999999,0.68,0.316,24,47,0
2021-04-10,22000800,2020,Brooklyn,중위팀,101,0.4379999999999999,0.867,0.185,19,42,L.A. Lakers,중위팀,126,0.505,0.65,0.5589999999999999,30,47,0
2021-04-10,22000794,2020,Cleveland,하위팀,115,0.4529999999999999,0.846,0.429,27,32,Toronto,중위팀,135,0.616,0.857,0.531,29,39,0
2021-04-11,22000806,2020,Denver,상위팀,87,0.364,0.833,0.235,23,46,Boston,중위팀,105,0.4479999999999999,0.87,0.212,20,52,0
2021-04-11,22000807,2020,Cleveland,하위팀,109,0.482,0.8240000000000001,0.325,29,36,New Orleans,중위팀,116,0.512,0.8079999999999999,0.292,30,50,0
2021-04-11,22000805,2020,Charlotte,중위팀,101,0.4629999999999999,0.857,0.349,28,38,Atlanta,중위팀,105,0.452,0.75,0.436,27,41,0
2021-04-11,22000808,2020,Orlando,하위팀,87,0.372,0.789,0.222,19,37,Milwaukee,상위팀,124,0.489,0.867,0.475,28,56,0
2021-04-11,22000814,2020,Portland,중위팀,98,0.481,0.684,0.314,21,41,Miami,상위팀,107,0.494,0.65,0.414,21,30,0
2021-04-11,22000810,2020,Dallas,중위팀,117,0.479,0.933,0.31,25,37,San Antonio,중위팀,119,0.542,0.778,0.381,20,41,0
2021-04-11,22000811,2020,Memphis,중위팀,125,0.461,0.684,0.3,27,50,Indiana,중위팀,132,0.525,0.882,0.351,35,53,0
2021-04-11,22000812,2020,Minnesota,중위팀,121,0.494,1.0,0.444,27,36,Chicago,중위팀,117,0.511,0.615,0.395,30,38,1
2021-04-11,22000813,2020,L.A. Clippers,,131,0.625,0.762,0.556,35,37,Detroit,하위팀,124,0.529,0.895,0.469,33,31,1
2021-04-11,22000809,2020,New York,중위팀,102,0.3979999999999999,0.852,0.257,19,46,Toronto,중위팀,96,0.418,0.826,0.324,19,40,1
2021-04-12,22000822,2020,Phoenix,상위팀,126,0.479,0.611,0.556,33,42,Houston,하위팀,120,0.506,0.789,0.405,32,51,1
2021-04-12,22000821,2020,Golden State,중위팀,116,0.481,0.909,0.409,23,36,Denver,상위팀,107,0.47,0.84,0.308,23,41,1
2021-04-12,22000820,2020,Utah,상위팀,121,0.482,0.774,0.417,21,43,Washington,중위팀,125,0.522,0.7859999999999999,0.474,29,44,0
2021-04-12,22000819,2020,New Orleans,중위팀,117,0.545,0.6920000000000001,0.316,24,51,Sacramento,중위팀,110,0.433,0.595,0.286,21,34,1
2021-04-12,22000278,2020,Memphis,중위팀,101,0.471,0.857,0.321,27,51,Chicago,중위팀,90,0.419,0.765,0.161,23,40,1
2021-04-12,22000816,2020,Orlando,하위팀,97,0.45,0.625,0.25,15,44,San Antonio,중위팀,120,0.516,0.778,0.4,30,47,0
2021-04-12,22000818,2020,Dallas,중위팀,95,0.422,0.8,0.25,16,46,Philadelphia,상위팀,113,0.488,0.6970000000000001,0.387,24,40,0
2021-04-12,22000815,2020,New York,중위팀,111,0.472,0.815,0.185,18,47,L.A. Lakers,중위팀,96,0.4379999999999999,0.778,0.3329999999999999,22,33,1
2021-04-13,22000823,2020,Indiana,중위팀,115,0.4579999999999999,0.818,0.225,14,42,L.A. Clippers,,126,0.539,0.895,0.4639999999999999,34,48,0
2021-04-13,22000824,2020,Toronto,중위팀,103,0.477,0.6920000000000001,0.256,16,42,Atlanta,중위팀,108,0.476,0.682,0.433,21,39,0
2021-04-13,22000817,2020,Minnesota,중위팀,97,0.345,0.727,0.265,16,44,Brooklyn,중위팀,127,0.505,0.833,0.417,31,57,0
2021-04-13,22000826,2020,Utah,상위팀,106,0.419,0.85,0.362,24,51,Oklahoma City,하위팀,96,0.387,0.556,0.412,13,50,1
2021-04-13,22000827,2020,Phoenix,상위팀,106,0.4629999999999999,0.944,0.31,28,48,Miami,상위팀,86,0.3779999999999999,0.789,0.205,24,36,1
2021-04-13,22000825,2020,Charlotte,중위팀,93,0.434,0.667,0.257,22,45,L.A. Lakers,중위팀,101,0.415,0.944,0.364,24,38,0
2021-04-13,22000828,2020,Portland,중위팀,115,0.478,0.706,0.395,31,46,Boston,중위팀,116,0.467,0.708,0.429,30,46,0
2021-04-14,22000834,2020,Minnesota,중위팀,105,0.37,0.71,0.366,22,47,Milwaukee,상위팀,130,0.469,0.826,0.475,26,52,0
2021-04-14,22000829,2020,Charlotte,중위팀,90,0.405,0.5,0.364,23,38,Cleveland,하위팀,103,0.487,0.8420000000000001,0.419,27,47,0
2021-04-14,22000831,2020,Toronto,중위팀,117,0.466,0.84,0.467,21,54,San Antonio,중위팀,112,0.427,0.7040000000000001,0.436,26,41,1
2021-04-14,22000832,2020,Detroit,하위팀,98,0.435,0.773,0.292,17,46,L.A. Clippers,,100,0.3979999999999999,0.905,0.241,10,47,0
2021-04-14,22000833,2020,Chicago,중위팀,106,0.477,0.778,0.4589999999999999,23,40,Orlando,하위팀,115,0.494,0.75,0.444,29,46,0
2021-04-14,22000830,2020,Philadelphia,상위팀,123,0.517,0.8,0.4639999999999999,23,32,Brooklyn,중위팀,117,0.518,0.9,0.19,23,43,1
2021-04-14,22000461,2020,Houston,하위팀,124,0.462,0.818,0.294,22,47,Indiana,중위팀,132,0.532,0.773,0.417,28,48,0
2021-04-14,22000836,2020,Oklahoma City,하위팀,109,0.478,0.56,0.259,22,50,Golden State,중위팀,147,0.547,0.826,0.511,39,41,0
2021-04-14,22000837,2020,Memphis,중위팀,113,0.467,0.762,0.382,27,45,Dallas,중위팀,114,0.5,0.765,0.325,25,45,0
2021-04-14,22000838,2020,Denver,상위팀,123,0.539,0.769,0.472,32,43,Miami,상위팀,106,0.494,0.833,0.406,29,30,1
2021-04-14,22000839,2020,Sacramento,중위팀,111,0.462,0.75,0.3329999999999999,22,30,Washington,중위팀,123,0.522,0.815,0.292,23,56,0
2021-04-14,22000835,2020,New Orleans,중위팀,106,0.455,0.833,0.214,25,49,New York,중위팀,116,0.4539999999999999,0.846,0.515,19,48,0
2021-04-15,22000843,2020,Phoenix,상위팀,122,0.5579999999999999,0.857,0.368,30,39,Sacramento,중위팀,114,0.551,0.737,0.467,22,32,1
2021-04-15,22000842,2020,L.A. Lakers,중위팀,113,0.449,0.684,0.324,28,36,Boston,중위팀,121,0.565,0.846,0.4379999999999999,33,48,0
2021-04-15,22000841,2020,Cleveland,하위팀,101,0.432,0.778,0.3229999999999999,21,39,Golden State,중위팀,119,0.511,0.8,0.37,33,47,0
2021-04-15,22000840,2020,Atlanta,중위팀,109,0.4529999999999999,0.895,0.412,23,39,Milwaukee,상위팀,120,0.484,0.706,0.372,25,51,0
2021-04-16,22000847,2020,Washington,중위팀,117,0.469,0.7190000000000001,0.148,24,46,New Orleans,중위팀,115,0.412,0.848,0.25,26,56,1
2021-04-16,22000844,2020,Utah,상위팀,119,0.483,0.792,0.381,22,56,Indiana,중위팀,111,0.39,0.941,0.3329999999999999,23,43,1
2021-04-16,22000845,2020,Detroit,하위팀,110,0.422,0.706,0.286,22,54,Oklahoma City,하위팀,104,0.402,0.731,0.179,19,56,1
2021-04-16,22000846,2020,Philadelphia,상위팀,106,0.422,0.733,0.318,21,46,L.A. Clippers,,103,0.451,0.625,0.487,26,43,1
2021-04-16,22000848,2020,Brooklyn,중위팀,130,0.5529999999999999,0.938,0.512,35,37,Charlotte,중위팀,115,0.53,0.75,0.353,26,37,1
2021-04-16,22000854,2020,Dallas,중위팀,109,0.44,0.737,0.3329999999999999,30,41,New York,중위팀,117,0.512,0.7140000000000001,0.5,22,45,0
2021-04-16,22000850,2020,Chicago,중위팀,115,0.469,0.8,0.382,34,46,Memphis,중위팀,126,0.523,0.792,0.425,33,42,0
2021-04-16,22000851,2020,Houston,하위팀,99,0.442,0.667,0.314,23,35,Denver,상위팀,128,0.489,0.871,0.29,22,54,0
2021-04-16,22000852,2020,Minnesota,중위팀,119,0.519,0.69,0.417,30,45,Miami,상위팀,111,0.488,0.731,0.412,33,33,1
2021-04-16,22000853,2020,San Antonio,중위팀,106,0.474,0.9,0.304,30,49,Portland,중위팀,107,0.461,0.875,0.379,23,38,0
2021-04-16,22000849,2020,Toronto,중위팀,113,0.5,0.944,0.4,24,42,Orlando,하위팀,102,0.455,0.706,0.348,20,35,1
2021-04-17,22000860,2020,Phoenix,상위팀,85,0.4,0.4379999999999999,0.222,19,48,San Antonio,중위팀,111,0.506,0.75,0.414,23,46,0
2021-04-17,22000859,2020,Milwaukee,상위팀,115,0.429,0.778,0.34,27,45,Memphis,중위팀,128,0.5479999999999999,0.917,0.375,31,43,0
2021-04-17,22000858,2020,Boston,중위팀,119,0.4679999999999999,0.8,0.326,18,45,Golden State,중위팀,114,0.513,0.75,0.425,22,40,1
2021-04-17,22000857,2020,Chicago,중위팀,106,0.5,0.889,0.4,30,38,Cleveland,하위팀,96,0.4429999999999999,0.857,0.4,27,44,1
2021-04-17,22000856,2020,Washington,중위팀,121,0.532,0.632,0.563,25,48,Detroit,하위팀,100,0.44,0.7390000000000001,0.3329999999999999,19,45,1
2021-04-17,22000855,2020,L.A. Lakers,중위팀,127,0.516,0.87,0.3329999999999999,26,52,Utah,상위팀,115,0.416,1.0,0.39,31,37,1
2021-04-18,22000861,2020,Atlanta,중위팀,129,0.489,0.765,0.406,20,51,Indiana,중위팀,117,0.489,0.85,0.313,33,41,1
2021-04-18,22000863,2020,Miami,상위팀,109,0.437,0.81,0.41,28,53,Brooklyn,중위팀,107,0.476,0.667,0.395,26,38,1
2021-04-18,22000362,2020,Charlotte,중위팀,109,0.47,0.765,0.419,26,46,Portland,중위팀,101,0.396,0.679,0.278,18,47,1
2021-04-18,22000862,2020,New York,중위팀,122,0.474,0.875,0.379,27,49,New Orleans,중위팀,112,0.406,0.8,0.222,25,52,1
2021-04-18,22000865,2020,Toronto,중위팀,112,0.385,0.875,0.447,23,47,Oklahoma City,하위팀,106,0.451,0.857,0.424,22,46,1
2021-04-18,22000866,2020,Dallas,중위팀,107,0.4479999999999999,0.65,0.3329999999999999,15,42,Sacramento,중위팀,121,0.494,0.88,0.4579999999999999,22,42,0
2021-04-18,22000867,2020,L.A. Clippers,,124,0.506,0.765,0.5,31,48,Minnesota,중위팀,105,0.409,0.762,0.3779999999999999,27,37,1
2021-04-18,22000864,2020,Orlando,하위팀,110,0.451,0.895,0.344,28,36,Houston,하위팀,114,0.512,0.7,0.471,26,43,0
2021-04-19,22000868,2020,Detroit,하위팀,109,0.488,0.7140000000000001,0.37,25,44,Cleveland,하위팀,105,0.488,0.8,0.192,24,39,1
2021-04-19,22000869,2020,Boston,중위팀,96,0.4679999999999999,0.933,0.4,21,39,Chicago,중위팀,102,0.451,0.9,0.344,30,40,0
2021-04-19,22000473,2020,Indiana,중위팀,94,0.327,0.667,0.235,20,54,San Antonio,중위팀,109,0.429,0.8290000000000001,0.286,27,57,0
2021-04-19,22000870,2020,Philadelphia,상위팀,96,0.3929999999999999,0.778,0.375,26,42,Golden State,중위팀,107,0.447,0.7809999999999999,0.4379999999999999,15,45,0
2021-04-19,22000872,2020,Washington,중위팀,119,0.505,0.586,0.3229999999999999,31,42,Oklahoma City,하위팀,107,0.434,0.815,0.3939999999999999,23,48,1
2021-04-19,22000875,2020,L.A. Lakers,중위팀,97,0.43,0.68,0.429,17,32,Utah,상위팀,111,0.573,0.909,0.455,29,42,0
2021-04-19,22000873,2020,Milwaukee,상위팀,127,0.48,0.947,0.324,19,51,Phoenix,상위팀,128,0.481,0.9,0.405,28,45,0
2021-04-19,22000874,2020,Denver,상위팀,139,0.5,0.846,0.385,30,58,Memphis,중위팀,137,0.477,0.75,0.425,33,47,1
2021-04-19,22000871,2020,Miami,상위팀,113,0.484,0.5710000000000001,0.396,31,52,Houston,하위팀,91,0.3879999999999999,0.941,0.237,20,41,1
2021-04-20,22000880,2020,Sacramento,중위팀,120,0.4539999999999999,0.875,0.429,28,39,Minnesota,중위팀,134,0.5670000000000001,0.737,0.419,34,50,0
